TILL_RECEIPT_NUMBER,sales,cost,quantity,grocery,dairy,produce,meat,frozen,deli,hba,horticulture,bread,CU_GENDER,CU_AGE_RANGE
221566,69.7,31.02,18,4.98,11.99,1.48,0,11.98,27,0,0,7.98,F,60+
221567,115.77,94.99,27,28.97,12.57,23.47,0,0,0,11.38,0,0,M,20-29
221568,66.7,46.43,15,16.38,0,14.69,12.18,6.99,5.99,0,0,2.99,M,40-49
221570,63.48,39.84,12,13.96,0,7.99,0,0,0,14.97,0,6.58,F,50-59
221577,37.71,28.61,11,2.94,16.97,8.49,0,0,0,0,0,4,F,50-59
221579,53.57,35.99,16,49.28,0,0,0,0,0,2.99,0,0,M,30-39
221580,55.51,42.55,19,15.66,13.48,12.75,0,0,0,0,0,2.99,F,60+
221581,107.55,80.77,21,37.46,0,36.42,0,33.49,0,0,0,0,M,40-49
221583,30.48,15.84,9,14.77,6.89,0,0,0,0,0,0,8,F,30-39
221585,83.02,85.07,24,33.69,10.18,8.68,4.26,9.98,0,0,0,0,F,40-49
221587,32.63,23.25,12,19.46,13.17,0,0,0,0,0,0,0,F,20-29
221588,31.67,19.87,7,3.19,5.19,0,0,9.99,0,0,0,5.99,M,20-29
221592,92.37,59.27,24,43.1,0,2.29,22.47,0,7.99,0,0,12.56,F,30-39
221593,17.2,15.23,11,0,11.99,0,0,0,0,0,0,4.58,F,40-49
221595,54.66,33.19,13,4.97,5.49,14.86,3.49,0,0,0,0,11.86,F,50-59
221596,18.37,10.07,8,5.98,0,0,4.29,0,0,0,0,0,F,50-59
221597,3.99,3.55,1,0,0,3.99,0,0,0,0,0,0,F,40-49
221598,42.76,25.31,9,7.24,0,10.42,12.71,0,10.1,0,0,2.29,F,20-29
221602,140.21,100.13,37,45.37,57.7,14.88,0,15.85,2.58,0,0,0,F,30-39
221603,8.37,5.25,3,8.37,0,0,0,0,0,0,0,0,M,20-29
221604,35.27,22.61,11,10.95,10.99,4.69,0,0,0,0,0,7.98,F,50-59
221605,211.26,152.32,47,52.76,37.28,43.15,0,0,37.45,7.08,0,0,F,20-29
221606,84.71,80.39,23,32.09,12.07,15.34,24.23,0,0,0,0,0,M,20-29
221607,23.47,19.03,7,4.49,0,0,0,18.98,0,0,0,0,F,20-29
221609,42.42,26.75,8,8.98,10.48,0,14.98,7.98,0,0,0,0,M,40-49
221612,79.64,70.27,21,11.46,24.55,14.21,20.16,0,0,0,0,0,M,Under 19
221617,27.14,14.43,5,0,8.58,5.28,0,0,0,0,0,3.29,M,Under 19
221618,37.1,24.67,14,11.48,6.78,1.28,0,7.99,0,0,0,0,F,50-59
221620,29.85,31.69,6,0,0,22.85,7,0,0,0,0,0,M,20-29
221621,28.98,21.84,3,0,0,0,9,19.98,0,0,0,0,F,30-39
221625,37.31,26.41,10,0,5.99,28.33,0,2.99,0,0,0,0,F,40-49
221626,12.45,8.95,4,0,0,9.87,0,0,0,0,0,0,F,20-29
221629,22.43,20.43,9,9.44,5.19,0,0,7.28,0,0,0,0,F,40-49
221630,264.01,194.35,54,101.49,31.59,5.99,67.8,40.47,0,0,0,4,F,20-29
221633,43.48,19.94,6,0,0,8.8,23.2,5.99,0,0,0,0,M,30-39
221636,35.5,19.66,8,9.57,15.36,1.13,3.69,0,0,0,0,0,F,40-49
221637,35.85,25.05,5,0,7.69,0,6.19,0,0,0,0,11.98,F,60+
221638,8.98,6.94,4,0,0,0,0,4,0,0,0,2.99,M,50-59
221639,80.83,53.06,25,8.18,19.9,28.24,21.46,0,0,0,0,0,F,30-39
221642,93.17,52.51,12,9.89,0,0,40.21,11.92,25,0,0,0,F,50-59
221644,98.73,54.32,22,5.25,19.35,21.83,35.43,0,7.37,0,0,4,F,50-59
221647,44.36,49.85,7,0,0,12.19,32.17,0,0,0,0,0,M,30-39
221648,25.39,14.73,6,1.29,5.99,4.55,6.98,0,0,0,0,6.58,F,30-39
221649,92.69,50.64,24,15.15,21.36,6.73,17.4,0,0,0,0,14.57,M,50-59
221652,18.38,15.53,6,6.75,0,4.36,7.27,0,0,0,0,0,F,20-29
221653,41.59,19.85,5,1.25,0,10.08,17.98,8.99,0,0,0,3.29,F,40-49
221654,34.99,20.5,1,0,0,0,0,0,0,0,0,0,F,20-29
221655,119.98,75.3,1,0,0,0,0,0,0,0,0,0,F,20-29
221656,20.41,11.6,7,2.99,3.79,1.13,0,7.89,0,0,0,4.29,F,50-59
221660,5.59,5.02,4,0,2.49,0,0,3,0,0,0,0,M,60+
221661,58.27,38.15,22,14.26,16.66,7.12,0,0,0,0,0,9.28,F,30-39
221662,26.33,18.07,4,0,0,9.1,12.24,4.99,0,0,0,0,F,30-39
221664,16.22,8.23,6,6.48,0,7.45,0,0,0,0,0,0,F,40-49
221667,96.11,70.02,33,32.77,3.79,25.36,6.99,0,5,0,0,0,F,50-59
221673,52.52,31.03,12,15.42,18.97,7.66,0,0,0,1.99,0,0,F,30-39
221674,5.99,0.81,1,0,0,5.99,0,0,0,0,0,0,F,Under 19
221675,27.51,21.49,21,16.26,3,3.99,2.98,0,0,0,0,0,F,60+
221676,27.36,18.37,10,4.3,6.49,13.59,2.98,0,0,0,0,0,F,60+
221680,15.65,13.59,13,6.27,8.49,0,0,0,0,0,0,0,F,20-29
221681,91.69,57.08,23,23.73,0,30.26,28.54,9,0,0,0,0,F,50-59
221682,37.64,22.62,7,17.18,4.89,8.58,0,0,0,0,0,2.99,F,40-49
221685,26.01,13.28,9,0,7.08,10.61,0,0,4,0,0,4,F,20-29
221687,106.16,103.09,19,30.24,18.84,0,11.94,0,0,0,0,22.95,F,40-49
221689,79.23,52.92,15,27.05,1.49,5.42,4.2,0,0,0,0,0,F,30-39
221690,5.15,3.44,5,3.16,1.99,0,0,0,0,0,0,0,F,50-59
221693,83.37,52.61,13,35.88,14.47,27.07,0,4.39,0,0,0,0,F,20-29
221694,57.33,30.52,7,5.29,0,13.77,13.82,0,19.46,0,0,4.99,F,20-29
221695,8.4,12.02,3,1.99,0,0,0,0,0,0,0,2.99,F,50-59
221697,15.61,14.05,5,0,9.98,0,0,0,0,0,0,4.99,M,50-59
221700,30.41,18.74,6,10.96,0,0,0,0,0,13.47,0,2.99,F,30-39
221701,123.6,90.76,44,41.51,19.46,17.3,9.47,0,0,7.48,0,5.29,F,40-49
221703,70.9,54.85,24,13.77,13.93,0,0,0,0,0,0,0,M,40-49
221704,72.24,66.63,28,10.27,15.74,11.71,4.49,0,26.99,0,0,2.29,F,30-39
221708,35.09,27.11,12,8.99,14.67,10.8,0,0,0,0,0,0,F,60+
221711,12.62,13.24,6,3.49,8.49,0,0,0,0,0,0,0,F,30-39
221713,9.48,7.5,2,3.49,0,0,0,5.99,0,0,0,0,F,60+
221716,371.97,223.22,74,121.88,22.25,61.01,79.68,26.16,0,27.47,0,5.98,F,40-49
221720,65.86,49.72,17,10,12.27,16.98,9.78,6.49,0,0,0,0,M,Under 19
221724,115.47,86.25,61,63.32,31.63,0,0,0,7.99,0,0,0,F,40-49
221726,64.11,49.69,19,32.6,13.17,8.08,0,0,0,0,0,4,F,30-39
221727,55.09,38.42,11,0,10.98,0,21.35,0,10,0,0,4,F,60+
221728,111.61,111.43,28,84.49,10.98,0,0,0,0,0,0,9.98,M,50-59
221730,88.95,54.92,46,24.95,13.25,6.37,20.54,0,0,0,0,9.99,M,20-29
221732,40.14,27.15,11,0,3.89,30.55,0,0,0,0,0,0,F,Under 19
221733,87.66,54.3,32,40.46,5.49,9.1,0,0,7.99,0,0,8.98,F,30-39
221734,114.02,79.19,23,13.07,10.48,28.82,27.03,0,0,0,0,5.98,F,20-29
221735,26.83,19.11,5,0,4.99,0,15.53,5.99,0,0,0,0,M,20-29
221737,13.92,12.37,8,11.17,0,2.44,0,0,0,0,0,0,M,50-59
221738,18.14,17.34,6,0,4.59,6.1,0,0,0,0,0,0,F,30-39
221739,10.75,7.97,3,8.28,0,2.47,0,0,0,0,0,0,F,30-39
221742,43.97,26.85,17,11.03,3.29,11.65,0,4.98,0,0,0,8,F,20-29
221743,30.5,17.84,8,0,9.88,0,0,0,0,0,0,0,F,40-49
221744,7.93,11.8,3,2.89,0,5.04,0,0,0,0,0,0,F,30-39
221746,17.02,15.11,4,7.89,0,0,0,0,0,0,0,0,M,40-49
221747,123.84,75.04,26,63.7,0,2.86,20.18,5.99,0,0,0,0,F,20-29
221748,79.3,65.4,20,50.3,12.48,9.69,6.11,0,0,0,0,0,F,40-49
221749,26.77,9.26,4,0,0,0,0,0,15,0,0,4.49,M,Under 19
221751,49.57,33.96,22,11.74,18.26,8.26,5,0,0,0,0,2.99,M,60+
221752,14.4,9.9,6,5,3.99,0,0,0,0,0,0,3.29,M,30-39
221753,25.06,14.42,5,0,3.49,0,0,0,0,0,0,4.49,F,40-49
221754,20.62,16.15,9,10.76,1.59,0,0,0,8.01,0,0,0,F,20-29
221755,4.61,4.82,5,0,0,0,0,0,0,0,0,0,M,50-59
221756,55.53,41.95,21,11.75,13.89,3.99,0,0,6.31,0,0,2.99,F,Under 19
221757,36.35,29.48,11,16.46,9.68,8.58,0,0,0,0,0,0,M,30-39
221758,73.9,44.62,24,36.08,0,10.56,11.98,6.98,0,0,0,3.29,M,20-29
221759,10.39,9.75,9,5,0,0,0,0,0,0,0,0,F,Under 19
221761,28.18,20.29,7,9.99,9.48,7.99,0,0,0,0,0,0,M,30-39
221763,130.99,128.6,30,68.5,16.98,13.74,18.18,0,0,0,0,0,M,40-49
221765,70.47,49.93,18,2.57,20.07,10.97,0,10.29,0,0,0,7.28,F,20-29
221767,59.23,32.01,14,25.17,6.99,10.22,9.57,0,0,0,0,2.29,M,30-39
221768,4.79,3.98,1,0,0,0,0,4.79,0,0,0,0,F,Under 19
221769,9.28,8.96,6,0.99,4.99,0,2.98,0,0,0,0,0,M,50-59
221771,2.97,2.22,3,2.97,0,0,0,0,0,0,0,0,F,30-39
221772,11.78,10.07,3,2.57,4.99,0,0,0,4.22,0,0,0,F,30-39
221773,54.63,40.03,24,27.72,5.75,11.89,0,0,0,0,0,3.99,F,30-39
221774,42.72,27.68,12,16.44,4.99,0,0,5.99,0,9.99,0,4.99,M,50-59
221777,13.98,8.88,2,0,0,0,0,0,6.99,0,0,0,F,20-29
221779,11.75,8.44,3,8.46,3.29,0,0,0,0,0,0,0,F,30-39
221780,146.38,133.53,26,-0.11,26.86,14.93,0,0,0,0,0,0,M,30-39
221781,115.32,80.88,28,29.43,18.16,18.09,16.98,0,0,12.99,0,14.78,M,20-29
221782,7.98,7.1,2,0,0,7.98,0,0,0,0,0,0,F,30-39
221784,109.05,67.75,48,42.24,9.89,3.69,6.99,0,0,0,0,0,M,Under 19
221790,42.5,31.84,8,1.99,0,3.77,26.26,0,0,0,0,0,F,60+
221792,120.78,82.2,28,15.45,40.9,13.08,0,0,8.33,5.29,0,4.99,F,50-59
221793,34.31,28.23,11,17.31,7.48,3.13,0,5.99,0,0,0,0,F,60+
221796,3.32,4.28,4,0,3,0,0,0,0,0,0,0,F,30-39
221797,33.23,22.91,10,13.67,7.58,4.88,0,0,0,0,0,6.78,M,40-49
221798,49.45,36.02,14,11.47,11.26,0,1.49,0,6.75,0,0,0,F,40-49
221799,59.99,41.99,1,0,0,0,0,0,0,0,0,0,F,40-49
221801,21.97,12.51,3,0,0,0,0,0,0,0,0,2.99,F,30-39
221804,48.76,38.66,20,16.95,11.27,6.79,0,0,0,9.98,0,2.99,F,20-29
221806,40.76,28.09,8,17.12,0,0,0,0,0,22.98,0,0,M,30-39
221809,15.07,8.58,8,0.89,4.99,0,1.49,0,0,0,0,7.28,F,20-29
221810,40.71,34.35,13,14.29,4.99,3.99,0,4.98,5.85,0,0,6.29,F,40-49
221812,40.78,26.81,9,0,23.36,3.95,0,0,0,0,0,0,M,20-29
221813,44.11,31.85,19,13.46,16.56,12.97,0,0,0,0,0,0,F,20-29
221814,5.31,6.12,3,0,4.99,0,0,0,0,0,0,0,F,50-59
221815,12,13.22,8,4.49,5.78,0,0,0,0,0,0,0,F,40-49
221816,32.72,22.59,7,30.23,2.39,0,0,0,0,0,0,0,F,40-49
221817,9.98,7.75,2,3.99,5.99,0,0,0,0,0,0,0,M,50-59
221818,41.03,27.89,13,21.7,0,16.61,0,0,2.62,0,0,0,F,20-29
221819,31.91,22.65,11,24.57,0,6.02,0,0,0,0,0,0,M,50-59
221820,69.96,46.25,23,0,35.12,11.61,4.49,0,0,0,0,7.58,M,30-39
221823,105.64,87.91,45,28.6,15.73,26.09,7.98,5.98,8.49,0,0,6.29,F,50-59
221824,5.07,4.42,7,4.55,0,0,0,0,0,0,0,0,M,Under 19
221825,0,-1.26,5,0,0,0,0,0,0,0,0,0,M,30-39
221827,60.67,32.07,9,9.77,1.99,3.29,24.65,0,0,0,0,0,F,30-39
221832,83.56,54.77,23,9.47,6.07,14.64,33.94,0,0,0,0,6.99,F,40-49
221833,65.17,41.54,12,0,9.18,0,11.57,43.98,0,0,0,0,F,40-49
221835,39.35,24.72,14,3.98,0,7.28,6.49,0,3.41,0,0,0,F,50-59
221836,24.87,8.47,4,0,0,0,9.3,0,0,0,0,0,M,40-49
221840,24.72,8.94,6,7.99,0,3.99,0,0,12.74,0,0,0,F,40-49
221842,16.52,6.98,6,7.89,0,0,0,0,0,0,0,0,F,50-59
221847,12.5,9.23,15,11.95,0,0,0,0,0,0,0,0,F,50-59
221849,112.46,89.47,31,45.41,32.75,7.47,0,0,0,5.89,0,5.98,M,60+
221850,25.34,19.99,9,15.96,0,3.99,0,0,4.89,0,0,0,F,30-39
221851,81.79,57.57,30,18.35,16.46,15.97,6.26,0,3.47,8.99,0,3.99,F,30-39
221853,65.58,52.15,19,17.96,26.23,11.45,8.49,0,0,0,0,0,F,40-49
221860,60.54,39.55,22,22.74,12.49,10.56,0,0,0,0,0,0,F,30-39
221863,21.84,12.7,6,15.86,0,0,0,0,0,0,0,5.98,M,50-59
221868,3.99,2.72,1,3.99,0,0,0,0,0,0,0,0,M,40-49
221875,18.62,11.98,16,14.27,0,0,0,0,0,0,0,0,M,20-29
221883,8.14,3.69,4,1.99,0,0,0,0,0,0,0,5.99,M,Under 19
221884,22.16,15.5,10,7.98,3.99,1.91,4.99,0,0,0,0,2.29,M,40-49
221885,9.63,6.03,7,8.99,0,0,0,0,0,0,0,0,F,40-49
221886,8.89,6.1,9,8.49,0,0,0,0,0,0,0,0,M,40-49
221887,8.18,1.99,4,0,2.59,0,0,0,0,0,0,5.29,F,30-39
221889,12.02,4.84,13,5.67,0,0.69,0,0,5.33,0,0,0,F,30-39
221890,2.99,2,1,0,0,0,0,0,0,0,0,0,F,40-49
221893,126.19,75.82,40,29.06,12.86,6.6,0,0,9.68,2.79,0,13.77,M,40-49
221896,43.78,27.88,11,20.33,0,0,22.45,0,0,0,0,0,F,30-39
221897,37.86,28.67,9,6.67,7.68,0,0,0,0,22.88,0,0,F,40-49
221900,39.53,18.86,5,2.49,0,3.07,0,0,0,0,0,0,F,30-39
221910,5.48,2.43,2,1.99,0,0,0,0,0,0,0,3.49,F,30-39
221911,19.89,14.39,5,14.68,4.89,0,0,0,0,0,0,0,F,40-49
221912,11.86,11.97,8,0,3.57,4.29,3.69,0,0,0,0,0,F,50-59
221913,22,22.85,12,5.89,6.57,5.22,0,4,0,0,0,0,F,40-49
221914,30.9,23.68,12,1.99,3,7.3,17.97,0,0,0,0,0,F,50-59
221922,10.08,2.95,4,0,0,2.79,0,0,0,0,0,7.29,F,40-49
221927,50.37,27.33,17,16.75,0,0,0,0,29.11,0,0,0,F,20-29
221928,27.56,13,4,1.99,0,0,0,6.99,0,0,0,5.59,F,30-39
221929,29.6,14.59,13,5,3.69,0,6.99,3.97,0,0,0,0,M,30-39
221930,4.49,1.37,1,0,0,0,0,0,0,0,0,4.49,F,20-29
221931,63.99,34.64,5,9.48,0,0,51.22,0,0,0,0,3.29,M,30-39
221932,111.88,104.95,27,69.86,19.76,4.92,0,0,7.63,0,0,3.49,F,40-49
221934,24.38,18.57,2,19.99,0,0,0,0,0,4.39,0,0,F,50-59
221936,26.76,23.67,20,1.98,8.48,13.17,0,0,0,0,0,0,M,60+
221937,13.35,8.62,5,7.97,0,5.38,0,0,0,0,0,0,M,20-29
221939,69.76,52.94,15,26.86,13.97,22.83,0,0,3.49,0,0,2.29,F,40-49
221942,222.41,140.38,35,21.39,24.14,42.92,104.65,0,0,0,0,4,M,40-49
221943,27.77,28.5,3,0,0,5.97,0,0,0,0,0,0,F,20-29
221944,39.28,34.16,7,3.27,0,13.54,0,22.47,0,0,0,0,F,20-29
221946,192.13,105.09,31,38.52,18.76,42.4,83.78,0,0,0,0,3.99,M,20-29
221951,4.99,3.07,1,4.99,0,0,0,0,0,0,0,0,M,50-59
221953,20.98,15.87,5,15.38,5.29,0,0,0,0,0,0,0,F,50-59
221955,17,10.07,2,0,0,0,0,0,17,0,0,0,F,40-49
221956,42.4,24.71,10,3.99,12.87,0,7.95,0,0,0,0,7.78,M,50-59
221957,11.98,8.06,2,0,0,0,0,0,0,0,0,0,F,30-39
221958,37,26.02,12,14.95,10.68,0,0,0,0,8.49,0,0,M,30-39
221960,5.99,3.55,1,0,5.99,0,0,0,0,0,0,0,F,50-59
221961,5.48,4.61,3,0,5.38,0,0,0,0,0,0,0,M,60+
221965,194.67,158.35,84,52.59,53.29,44.88,0,17.98,0,0,0,0,F,20-29
221966,30.41,18.73,5,2.99,0,9.24,12.69,0,0,0,0,0,F,60+
221967,147.58,99.12,41,12.78,33.2,46.35,26.76,6.49,0,0,0,4,F,60+
221968,90.98,67.96,11,27.44,6.89,0,39.72,0,7.63,0,0,8.98,F,50-59
221969,80.74,63.37,19,28.44,12.08,9.88,11.99,0,2.9,0,0,8.98,M,20-29
221973,0.78,-0.01,5,0,0.58,0,0,0,0,0,0,0,M,40-49
221974,1.84,1.03,1,0,0,1.84,0,0,0,0,0,0,F,30-39
221975,12.38,7.4,4,0,0,7.19,0,0,0,0,0,3.99,F,30-39
221976,26.51,30.63,11,0,6.38,0,0,0,0,0,0,6.99,F,60+
221977,3.09,2.82,3,2.77,0,0,0,0,0,0,0,0,F,50-59
221978,24.37,28.95,12,3.78,5.49,7.23,0,0,0,0,0,4,F,40-49
221981,13.17,12.19,5,0,4.67,2.19,0,5.99,0,0,0,0,F,50-59
221982,7.47,4.49,3,7.47,0,0,0,0,0,0,0,0,F,40-49
221983,23.39,12.42,7,0,0,0,0,0,0,0,0,2.99,F,Under 19
221985,9.19,7.72,13,2.97,3.29,0,0,0,0,0,0,2.29,F,50-59
221986,120.3,31.74,16,19.98,0,27.67,64.66,0,0,0,0,0,M,60+
221988,24.45,28.78,8,5.97,5.49,2.72,10.27,0,0,0,0,0,F,60+
221989,34.65,31.26,9,3.89,4.59,7.78,0,11.98,0,0,0,0,F,40-49
221993,44.97,8.22,4,0,2.49,0,0,0,30,0,0,0,M,20-29
221994,5.99,5.99,1,0,0,0,0,0,0,0,0,0,F,50-59
221999,237.91,153.35,46,52.91,22.45,60.17,40.11,25.47,0,0,0,15.86,F,30-39
222000,92.3,68.66,28,35.29,0,8.55,42.32,0,4.51,0,0,0,F,30-39
222002,47.88,30.56,13,39.87,0,0,0,8.01,0,0,0,0,F,40-49
222003,20.3,20.14,6,16.98,3,0,0,0,0,0,0,0,F,40-49
222004,52.33,36.17,17,35.87,11.38,2.68,0,0,0,0,0,0,F,50-59
222006,25.07,22.49,12,19.45,5.19,0,0,0,0,0,0,0,F,40-49
222009,8.88,7.67,4,2.5,6.38,0,0,0,0,0,0,0,F,Under 19
222010,47.64,36.35,21,5.29,20.75,20.35,0,0,0,0,0,0,F,30-39
222011,15.97,12.35,3,0,0,0,0,0,0,15.97,0,0,F,30-39
222012,13.66,10.52,3,0,3.87,9.79,0,0,0,0,0,0,F,60+
222015,39.68,23.99,9,2.07,3.57,3.98,0,0,0,18.78,0,2.29,F,20-29
222018,30.02,22.4,6,6.26,0,0,0,0,0,23.76,0,0,F,40-49
222019,59.95,36.34,17,30.33,14.86,8.85,0,0,4.59,0,0,0,M,20-29
222023,126.95,108.26,35,48.94,27.06,32.01,9.64,4.98,0,0,0,4,M,20-29
222024,128.32,67.84,28,27.95,7.28,45.34,30.46,0,0,0,0,7.98,F,40-49
222025,138.03,87.51,36,45.53,9.18,54.31,19.02,0,0,0,0,0,F,20-29
222026,9.68,16.21,2,0,0,0,9.68,0,0,0,0,0,M,20-29
222027,38.02,25.24,13,11.75,7.69,12.79,0,0,0,0,0,0,M,30-39
222028,44.88,30.55,17,3.56,9.18,10.12,0,0,0,0,0,0,F,40-49
222031,4.29,3.27,1,4.29,0,0,0,0,0,0,0,0,M,40-49
222033,99.52,62.58,35,42.35,15.17,12.83,0,5.99,0,0,0,0,M,20-29
222034,10.58,8.34,8,9.94,0,0,0,0,0,0,0,0,F,20-29
222036,47.79,49.39,30,9.95,15.5,3.99,17.05,0,0,0,0,0,M,40-49
222037,27.7,24.24,7,7.47,0,0,10.94,0,0,0,0,3.29,M,30-39
222038,6.99,3.65,1,0,0,0,0,0,0,0,0,0,F,40-49
222042,115.81,67.82,24,20.22,22.45,6.61,10.48,27.36,25.98,0,0,2.29,M,50-59
222043,22.24,18.22,9,3.48,0,0,0,0,0,8.49,0,0,M,40-49
222044,32.43,15.51,21,11.94,0,0,0,0,0,0,0,0,M,40-49
222045,15.81,9.67,13,6,0,0,0,0,0,0,0,0,M,30-39
222047,7.99,6.75,1,0,0,0,0,7.99,0,0,0,0,M,60+
222049,32.43,13.52,7,0,7.98,0,8.98,0,15.47,0,0,0,F,20-29
222050,45.65,28.59,23,15.26,5.66,0,0,12.48,0,0,0,0,F,40-49
222054,14.97,10.17,3,2.98,0,0,0,0,0,0,0,0,M,Under 19
222060,69.31,37.2,21,19.36,2.69,3.38,25.6,7.94,0,0,0,0,F,50-59
222061,44.13,29.36,9,24.46,0,14.68,0,0,0,0,0,4.99,F,20-29
222064,47.21,34.51,12,27.46,0,6.77,8.98,4,0,0,0,0,M,20-29
222066,35.52,21.98,11,3.29,4.99,8.19,0,0,0,0,0,6.99,M,40-49
222073,30,15.53,5,8.39,0,0,0,0,4.64,0,0,0,F,30-39
222074,40.6,27.82,8,27.44,2.49,0,0,0,0,5.99,0,0,F,40-49
222075,43.51,19.4,11,2.99,0,1.55,9,0,0,0,0,13.29,F,20-29
222078,15.33,10.34,6,7.96,7.26,0,0,0,0,0,0,0,F,Under 19
222081,57.02,41.87,17,8.99,27.51,17.27,0,0,0,0,0,0,F,40-49
222082,31.68,26.14,16,18.68,10.88,1.49,0,0,0,0,0,0,F,20-29
222085,13.59,11.46,6,0,5.99,0,0,0,0,0,0,0,F,30-39
222086,17.7,12.3,5,6.98,3.99,0,0,0,6.73,0,0,0,F,50-59
222087,17.8,12.62,3,0,0,0,0,14.88,0,0,0,0,M,20-29
222092,10.18,3.48,2,1.19,0,0,0,0,0,0,0,0,M,50-59
222093,27.15,15.39,6,3.99,0,0,7.38,3.39,3.91,0,0,8.48,F,30-39
222094,19.9,13.54,5,2.19,0,12,0,0,0,0,0,0,M,Under 19
222095,10.17,6.33,4,1.79,0,0,0,0,0,0,0,0,F,20-29
222096,22.45,21.57,3,3.49,0,0,3.97,0,0,14.99,0,0,M,30-39
222097,25.79,21.66,11,3.98,10.97,0,0,0,0,0,0,4,F,40-49
222098,14.64,9.42,3,0,0,0,0,0,4,0,0,5.99,F,40-49
222100,47.06,36.51,12,4.19,5.28,20.09,0,0,11.2,0,0,0,F,20-29
222101,55.76,45.5,13,20.27,8.46,0,0,16.48,0,3.99,0,0,M,30-39
222103,60.41,35.43,16,0,11.37,2.46,0,0,0,0,0,8.99,F,30-39
222105,35.66,23.03,10,11.47,0,5.63,0,0,0,0,0,0,F,20-29
222106,13.98,4.83,4,0,0,0,0,0,0,0,0,13.98,M,Under 19
222107,9.99,6.82,5,4.68,4.99,0,0,0,0,0,0,0,M,30-39
222111,30.61,16.39,13,0,4.67,0,8.88,8.99,2.91,0,0,0,F,Under 19
222114,9.6,7.91,3,7.19,0,0,0,0,0,0,0,0,M,40-49
222116,15.28,9.66,2,2.99,0,0,0,0,0,12.29,0,0,M,50-59
222121,30.05,24.7,9,2.99,0,18.99,8.07,0,0,0,0,0,F,30-39
222125,10.24,20.46,2,0,0,0,0,0,0,0,0,0,F,60+
222130,15.28,8.12,4,3,0,0,0,0,4.99,0,0,0,M,20-29
222133,2.2,2.48,6,1.98,0,0,0,0,0,0,0,0,F,40-49
222134,24.44,18.69,10,4.98,8.48,3.99,0,2.67,0,0,0,4,M,30-39
222135,13.77,6.02,6,4.47,0,0,0,0,4.05,0,0,0,F,40-49
222136,37.64,22.65,9,7.36,0,7.22,0,0,6.13,0,0,0,F,30-39
222137,112.09,74.91,30,9.81,34.54,35.15,0,0,0,0,0,9.98,F,50-59
222139,11.56,6.33,6,6.57,0,0,0,0,0,0,0,0,F,20-29
222141,10.4,7.77,7,0.99,4.99,0,0,0,0,0,0,3.99,M,30-39
222142,26.56,18.41,5,3.98,2.49,0,0,0,0,0,0,0,F,30-39
222143,28.39,23.07,7,0,10.88,2.45,14.75,0,0,0,0,0,M,30-39
222144,15.61,30.46,5,0,4.89,2.3,0,0,8.1,0,0,0,M,60+
222145,12.89,9.08,5,6,0,0,0,6.89,0,0,0,0,F,40-49
222148,11.97,0.03,3,0,0,0,0,0,0,0,0,0,F,50-59
222151,93.13,50.85,21,13.45,5.78,25.94,47.55,0,0,0,0,0,F,20-29
222152,33.45,18.76,6,1.79,0,0,0,0,0,0,0,0,M,50-59
222154,13.23,10.68,10,3.98,0,0.79,0,0,7.7,0,0,0,F,30-39
222155,166.35,79.57,54,34.55,25.73,15.8,55.41,13.29,2.74,0,0,3.99,F,30-39
222157,62.67,42.04,20,43.94,0,0,0,0,0,0,0,4.49,M,30-39
222158,66.83,45.03,24,6.38,3.99,12.55,26.76,0,2.99,0,0,2.99,F,40-49
222159,14.98,2.71,2,0,0,0,0,0,0,0,0,5.99,F,60+
222160,52.23,33.89,12,22.97,3.99,7.98,0,0,5.92,0,0,8.99,M,50-59
222163,12.52,8.36,1,0,0,0,12.52,0,0,0,0,0,F,40-49
222164,5.31,6.12,3,0,4.99,0,0,0,0,0,0,0,M,30-39
222165,21.59,20.68,6,19.46,0,0,0,0,0,0,0,0,F,30-39
222168,48.64,29.23,10,6.28,2.39,2.49,16.4,0,0,0,0,4,F,60+
222171,10.36,14.04,3,0,0,0,10.36,0,0,0,0,0,M,60+
222172,469.77,280.08,102,176.95,46.66,34.62,34.83,16.78,20.18,65.18,0,7.98,F,30-39
222174,68.73,53.61,15,23.24,0,15.25,0,0,11.52,13.77,0,0,F,40-49
222175,14.98,9.62,4,14.98,0,0,0,0,0,0,0,0,F,Under 19
222176,9.99,5.86,1,0,0,0,0,0,0,0,0,0,F,60+
222177,35.92,26.44,14,0,26.25,4.79,3.69,0,0,0,0,0,F,30-39
222178,66.79,66.05,20,12.37,24.85,15.55,6.92,0,0,0,0,0,F,20-29
222180,15.08,8.72,5,0,6.98,0,0,0,0,0,0,7.48,M,60+
222182,11.83,11.42,2,0,0,4.29,7.54,0,0,0,0,0,F,50-59
222183,126.81,67.71,35,53.14,6.24,19.34,24.78,0,0,7.99,0,4,F,30-39
222185,2.1,2.24,4,0.99,0,0,0,0,0,0,0,1,M,40-49
222190,21.92,4.98,8,3.87,0,8.57,0,0,0,0,0,9.48,F,Under 19
222191,17.29,13.63,12,5.98,4.98,5.49,0,0,0,0,0,0,M,50-59
222193,45.33,29.12,14,16.82,5.99,16.53,5.99,0,0,0,0,0,M,30-39
222194,16.52,16.87,5,1.24,0,1.69,10.3,0,0,0,0,3.29,M,30-39
222196,29.25,19.32,10,11.06,4.59,3.8,0,0,0,0,0,6.48,F,60+
